word,annotation_level1_Dieuwertje,annotation_level2_Dieuwertje,annotation_level3_Dieuwertje,annotation_level1_Thirza,annotation_level2_Thirza,annotation_level3_Thirza
.,O,O,O,O,O,O
Die,O,O,O,O,O,O
tedere,O,O,O,O,O,O
diertjens,An,Coll,Lit,An,Org,Lit
zyn,O,O,O,O,O,O
veel,O,O,O,O,O,O
gevaar,O,O,O,O,O,O
onderhevig,O,O,O,O,O,O
van,O,O,O,O,O,O
de,O,O,O,O,O,O
grote,O,O,O,O,O,O
pekzwarte,O,O,O,O,O,O
Ravens,An,Org,Lit,An,Org,Lit
",",O,O,O,O,O,O
Doch,O,O,O,O,O,O
door,O,O,O,O,O,O
de,O,O,O,O,O,O
Ravens,An,Org,Lit,An,Org,Lit
worden,O,O,O,O,O,O
vervolgt,O,O,O,O,O,O
.,O,O,O,O,O,O
die,O,O,O,O,O,O
in,O,O,O,O,O,O
de,O,O,O,O,O,O
wildernissen,O,O,O,O,O,O
ongemeen,O,O,O,O,O,O
sterk,O,O,O,O,O,O
toenemen,O,O,O,O,O,O
",",O,O,O,O,O,O
nadien,O,O,O,O,O,O
dezen,O,O,O,O,O,O
dikwerf,O,O,O,O,O,O
",",O,O,O,O,O,O
zonder,O,O,O,O,O,O
dat,O,O,O,O,O,O
het,O,O,O,O,O,O
verhoed,O,O,O,O,O,O
kan,O,O,O,O,O,O
worden,O,O,O,O,O,O
",",O,O,O,O,O,O
op,O,O,O,O,O,O
dat,O,O,O,O,O,O
zwakke,O,O,O,O,O,O
vee,An,Coll,Lit,An,Org,Lit
vallen,O,O,O,O,O,O
",",O,O,O,O,O,O
het,O,O,O,O,O,O
allereerst,O,O,O,O,O,O
de,O,O,O,O,O,O
ogen,An,Part,Lit,An,Part,Lit
uitpikken,O,O,O,O,O,O
",",O,O,O,O,O,O
op,O,O,O,O,O,O
dat,O,O,O,O,O,O
het,O,O,O,O,O,O
te,O,O,O,O,O,O
minder,O,O,O,O,O,O
zoude,O,O,O,O,O,O
konnen,O,O,O,O,O,O
ontkomen,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
het,O,O,O,O,O,O
vervolgens,O,O,O,O,O,O
t,O,O,O,O,O,O
',O,O,O,O,O,O
enemaal,O,O,O,O,O,O
verslinden,O,O,O,O,O,O
;,O,O,O,O,O,O
ofschoon,O,O,O,O,O,O
de,O,O,O,O,O,O
boeren,O,O,O,O,O,O
",",O,O,O,O,O,O
zodra,O,O,O,O,O,O
zy,O,O,O,O,O,O
zulks,O,O,O,O,O,O
bespeuren,O,O,O,O,O,O
",",O,O,O,O,O,O
niet,O,O,O,O,O,O
verzuimen,O,O,O,O,O,O
",",O,O,O,O,O,O
toe,O,O,O,O,O,O
te,O,O,O,O,O,O
schieten,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
de,O,O,O,O,O,O
Ravens,An,Org,Lit,An,Org,Lit
verjagen,O,O,O,O,O,O
;,O,O,O,O,O,O
doch,O,O,O,O,O,O
het,O,O,O,O,O,O
Lam,An,Org,Lit,An,Org,Lit
",",O,O,O,O,O,O
vermits,O,O,O,O,O,O
het,O,O,O,O,O,O
",",O,O,O,O,O,O
zyn,O,O,O,O,O,O
voeder,O,O,O,O,O,O
niet,O,O,O,O,O,O
konnende,O,O,O,O,O,O
zoeken,O,O,O,O,O,O
",",O,O,O,O,O,O
elendig,O,O,O,O,O,O
omkomen,O,O,O,O,O,O
moet,O,O,O,O,O,O
",",O,O,O,O,O,O
slagten,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
het,O,O,O,O,O,O
het,O,O,O,O,O,O
zachte,O,O,O,O,O,O
vel,An,Part,Lit,An,Prod,Lit
afstropen,O,O,O,O,O,O
",",O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
geen,O,O,O,O,O,O
de,O,O,O,O,O,O
peltery,O,O,O,O,O,O
geeft,O,O,O,O,O,O
",",O,O,O,O,O,O
die,O,O,O,O,O,O
in,O,O,O,O,O,O
Denmarken,O,O,O,O,O,O
en,O,O,O,O,O,O
Holstein,O,O,O,O,O,O
onder,O,O,O,O,O,O
den,O,O,O,O,O,O
naam,O,O,O,O,O,O
van,O,O,O,O,O,O
Schmaaskin,O,O,O,O,O,O
of,O,O,O,O,O,O
Schmaasken,O,O,O,O,O,O
x,O,O,O,O,O,O
verkogt,O,O,O,O,O,O
en,O,O,O,O,O,O
zeer,O,O,O,O,O,O
veel,O,O,O,O,O,O
door,O,O,O,O,O,O
lieden,O,O,O,O,O,O
van,O,O,O,O,O,O
een,O,O,O,O,O,O
middelbaar,O,O,O,O,O,O
vermogen,O,O,O,O,O,O
gedragen,O,O,O,O,O,O
word,O,O,O,O,O,O
.,O,O,O,O,O,O
Tegen,O,O,O,O,O,O
den,O,O,O,O,O,O
slagttyd,O,O,O,O,O,O
",",O,O,O,O,O,O
Hoe,O,O,O,O,O,O
een,O,O,O,O,O,O
ieder,O,O,O,O,O,O
zyn,O,O,O,O,O,O
recht,O,O,O,O,O,O
Schaap,An,Org,Lit,An,Org,Lit
weder,O,O,O,O,O,O
bekoomt,O,O,O,O,O,O
.,O,O,O,O,O,O
als,O,O,O,O,O,O
zy,O,O,O,O,O,O
gezint,O,O,O,O,O,O
zyn,O,O,O,O,O,O
",",O,O,O,O,O,O
de,O,O,O,O,O,O
Hamelen,O,O,O,An,Org,Lit
te,O,O,O,O,O,O
vangen,O,O,O,O,O,O
en,O,O,O,O,O,O
te,O,O,O,O,O,O
slagten,O,O,O,O,O,O
voor,O,O,O,O,O,O
de,O,O,O,O,O,O
schepen,O,O,O,O,O,O
",",O,O,O,O,O,O
die,O,O,O,O,O,O
in,O,O,O,O,O,O
de,O,O,O,O,O,O
vleeschhaven,O,O,O,O,O,O
in,O,O,O,O,O,O
lading,O,O,O,O,O,O
leggen,O,O,O,O,O,O
",",O,O,O,O,O,O
worden,O,O,O,O,O,O
dezelve,O,O,O,O,O,O
op,O,O,O,O,O,O
de,O,O,O,O,O,O
te,O,O,O,O,O,O
voren,O,O,O,O,O,O
gemelde,O,O,O,O,O,O
wyze,O,O,O,O,O,O
met,O,O,O,O,O,O
honden,An,Org,Lit,An,Org,Lit
te,O,O,O,O,O,O
zamen,O,O,O,O,O,O
gedreven,O,O,O,O,O,O
",",O,O,O,O,O,O
in,O,O,O,O,O,O
tegenwoordigheid,O,O,O,O,O,O
van,O,O,O,O,O,O
alle,O,O,O,O,O,O
de,O,O,O,O,O,O
rechters,O,O,O,O,O,O
",",O,O,O,O,O,O
op,O,O,O,O,O,O
dat,O,O,O,O,O,O
gekyf,O,O,O,O,O,O
en,O,O,O,O,O,O
twist,O,O,O,O,O,O
verhoed,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
niemand,O,O,O,O,O,O
bevoordeelt,O,O,O,O,O,O
mogte,O,O,O,O,O,O
worden,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
ook,O,O,O,O,O,O
een,O,O,O,O,O,O
ieder,O,O,O,O,O,O
vergunt,O,O,O,O,O,O
",",O,O,O,O,O,O
de,O,O,O,O,O,O
zynen,O,O,O,O,O,O
",",O,O,O,O,O,O
volgens,O,O,O,O,O,O
zyn,O,O,O,O,O,O
merkteken,O,O,O,O,O,O
",",O,O,O,O,O,O
naar,O,O,O,O,O,O
zich,O,O,O,O,O,O
te,O,O,O,O,O,O
nemen,O,O,O,O,O,O
.,O,O,O,O,O,O
In,O,O,O,O,O,O
de,O,O,O,O,O,O
magen,An,Part,Lit,An,Part,Lit
der,O,O,O,O,O,O
geslagte,O,O,O,O,O,O
Schapen,An,Org,Lit,An,Org,Lit
vind,O,O,O,O,O,O
men,O,O,O,O,O,O
niet,O,O,O,O,O,O
zelden,O,O,O,O,O,O
een,O,O,O,O,O,O
ronde,O,O,O,O,O,O
Kogel,O,O,O,O,O,O
",",O,O,O,O,O,O
Wat,O,O,O,O,O,O
in,O,O,O,O,O,O
hunne,O,O,O,O,O,O
magen,An,Part,Lit,An,Part,Lit
gevonden,O,O,O,O,O,O
word,O,O,O,O,O,O
.,O,O,O,O,O,O
ter,O,O,O,O,O,O
grote,O,O,O,O,O,O
van,O,O,O,O,O,O
een,O,O,O,O,O,O
kaatsbal,O,O,O,O,O,O
",",O,O,O,O,O,O
die,O,O,O,O,O,O
inwendig,O,O,O,O,O,O
met,O,O,O,O,O,O
wol,An,Part,Lit,An,Part,Lit
",",O,O,O,O,O,O
mos,Plant,Org,Lit,Plant,Org,Lit
en,O,O,O,O,O,O
diergelyken,O,O,O,O,O,O
gevult,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
uitwendig,O,O,O,O,O,O
door,O,O,O,O,O,O
een,O,O,O,O,O,O
lichtgraauw,O,O,O,O,O,O
slymerig,O,O,O,O,O,O
taay,O,O,O,O,O,O
of,O,O,O,O,O,O
hard,O,O,O,O,O,O
vlies,An,Part,Lit,An,Part,Lit
of,O,O,O,O,O,O
huid,An,Part,Lit,An,Part,Lit
omgeven,O,O,O,O,O,O
is,O,O,O,O,O,O
;,O,O,O,O,O,O
waarvan,O,O,O,O,O,O
ik,O,O,O,O,O,O
ene,O,O,O,O,O,O
uit,O,O,O,O,O,O
Noorwegen,O,O,O,O,O,O
onder,O,O,O,O,O,O
den,O,O,O,O,O,O
naam,O,O,O,O,O,O
van,O,O,O,O,O,O
Tophus,An,Part,Lit,An,Prod,Lit
Ovinus,An,Part,Lit,An,Prod,Lit
Norwagicus,An,Part,Lit,An,Prod,Lit
in,O,O,O,O,O,O
myne,O,O,O,O,O,O
verzameling,O,O,O,O,O,O
bezitte,O,O,O,O,O,O
.,O,O,O,O,O,O
Die,O,O,O,O,O,O
kogel,O,O,O,O,O,O
ontstaat,O,O,O,O,O,O
ongetwyffelt,O,O,O,O,O,O
uit,O,O,O,O,O,O
de,O,O,O,O,O,O
wol,An,Part,Lit,An,Part,Lit
en,O,O,O,O,O,O
andere,O,O,O,O,O,O
onverteerbare,O,O,O,O,O,O
dingen,O,O,O,O,O,O
",",O,O,O,O,O,O
die,O,O,O,O,O,O
de,O,O,O,O,O,O
Schapen,An,Org,Lit,An,Org,Lit
zomwylen,O,O,O,O,O,O
uit,O,O,O,O,O,O
groten,O,O,O,O,O,O
honger,O,O,O,O,O,O
inzwelgen,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
word,O,O,O,O,O,O
eensdeels,O,O,O,O,O,O
door,O,O,O,O,O,O
de,O,O,O,O,O,O
gestadige,O,O,O,O,O,O
schokking,O,O,O,O,O,O
der,O,O,O,O,O,O
maag,An,Part,Lit,An,Part,Lit
",",O,O,O,O,O,O
die,O,O,O,O,O,O
",",O,O,O,O,O,O
gelyk,O,O,O,O,O,O
bekent,O,O,O,O,O,O
is,O,O,O,O,O,O
",",O,O,O,O,O,O
door,O,O,O,O,O,O
hare,O,O,O,O,O,O
kruiswyze,O,O,O,O,O,O
over,O,O,O,O,O,O
den,O,O,O,O,O,O
andere,O,O,O,O,O,O
leggende,O,O,O,O,O,O
vliesjes,An,Part,Lit,An,Part,Lit
onophoudelyk,O,O,O,O,O,O
heen,O,O,O,O,O,O
en,O,O,O,O,O,O
weder,O,O,O,O,O,O
bewogen,O,O,O,O,O,O
word,O,O,O,O,O,O
",",O,O,O,O,O,O
zamen,O,O,O,O,O,O
gerolt,O,O,O,O,O,O
",",O,O,O,O,O,O
geperst,O,O,O,O,O,O
",",O,O,O,O,O,O
gewentelt,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
in,O,O,O,O,O,O
een,O,O,O,O,O,O
kogelachtige,O,O,O,O,O,O
gestalte,O,O,O,O,O,O
gebragt,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
anderdeels,O,O,O,O,O,O
",",O,O,O,O,O,O
als,O,O,O,O,O,O
',O,O,O,O,O,O
er,O,O,O,O,O,O
gestadig,O,O,O,O,O,O
meer,O,O,O,O,O,O
hairen,An,Part,Lit,An,Part,Lit
bykomen,O,O,O,O,O,O
",",O,O,O,O,O,O
door,O,O,O,O,O,O
de,O,O,O,O,O,O
maagslym,An,Part,Lit,O,O,O
allengs,O,O,O,O,O,O
verbonden,O,O,O,O,O,O
",",O,O,O,O,O,O
vergroot,O,O,O,O,O,O
en,O,O,O,O,O,O
eindelyk,O,O,O,O,O,O
met,O,O,O,O,O,O
de,O,O,O,O,O,O
hartachtige,O,O,O,O,O,O
huid,An,Part,Lit,An,Part,Lit
omgeven,O,O,O,O,O,O
y,O,O,O,O,O,O
.,O,O,O,O,O,O
§,O,O,O,O,O,O
.,O,O,O,O,O,O
XXIX,O,O,O,O,O,O
.,O,O,O,O,O,O
Geiten,An,Org,Lit,An,Org,Lit
zyn,O,O,O,O,O,O
hier,O,O,O,O,O,O
niet,O,O,O,O,O,O
.,O,O,O,O,O,O
Geiten,An,Org,Lit,An,Org,Lit
konnen,O,O,O,O,O,O
alhier,O,O,O,O,O,O
niet,O,O,O,O,O,O
gehouden,O,O,O,O,O,O
worden,O,O,O,O,O,O
",",O,O,O,O,O,O
vermits,O,O,O,O,O,O
hun,O,O,O,O,O,O
het,O,O,O,O,O,O
zo,O,O,O,O,O,O
zeer,O,O,O,O,O,O
geliefde,O,O,O,O,O,O
loof,Plant,Part,Lit,Plant,Part,Lit
van,O,O,O,O,O,O
struiken,Plant,Org,Lit,Plant,Org,Lit
en,O,O,O,O,O,O
jonge,O,O,O,O,O,O
bomen,Plant,Org,Lit,Plant,Org,Lit
t,O,O,O,O,O,O
',O,O,O,O,O,O
enemaal,O,O,O,O,O,O
ontbreekt,O,O,O,O,O,O
.,O,O,O,O,O,O
§,O,O,O,O,O,O
.,O,O,O,O,O,O
XXX,O,O,O,O,O,O
.,O,O,O,O,O,O
De,O,O,O,O,O,O
Ossen,An,Org,Lit,An,Org,Lit
en,O,O,O,O,O,O
Koeyen,An,Org,Lit,An,Org,Lit
zyn,O,O,O,O,O,O
klein,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
hebben,O,O,O,O,O,O
geen,O,O,O,O,O,O
Hoornen,An,Part,Lit,An,Part,Lit
.,O,O,O,O,O,O
Ossen,An,Org,Lit,An,Org,Lit
en,O,O,O,O,O,O
Koeyen,An,Org,Lit,An,Org,Lit
vallen,O,O,O,O,O,O
niet,O,O,O,O,O,O
groter,O,O,O,O,O,O
dan,O,O,O,O,O,O
het,O,O,O,O,O,O
kleinst,O,O,O,O,O,O
geestvee,An,Coll,Lit,An,Org,Lit
in,O,O,O,O,O,O
Duitsland,O,O,O,O,O,O
;,O,O,O,O,O,O
hebben,O,O,O,O,O,O
",",O,O,O,O,O,O
gelyk,O,O,O,O,O,O
bereids,O,O,O,O,O,O
gezegt,O,O,O,O,O,O
is,O,O,O,O,O,O
",",O,O,O,O,O,O
gene,O,O,O,O,O,O
Hoornen,An,Part,Lit,An,Part,Lit
",",O,O,O,O,O,O
en,O,O,O,O,O,O
genieten,O,O,O,O,O,O
alleen,O,O,O,O,O,O
het,O,O,O,O,O,O
voorrecht,O,O,O,O,O,O
",",O,O,O,O,O,O
door,O,O,O,O,O,O
de,O,O,O,O,O,O
huis,O,O,O,O,O,O
lieden,O,O,O,O,O,O
in,O,O,O,O,O,O
den,O,O,O,O,O,O
winter,O,O,O,O,O,O
mede,O,O,O,O,O,O
onder,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
dak,O,O,O,O,O,O
genomen,O,O,O,O,O,O
en,O,O,O,O,O,O
met,O,O,O,O,O,O
het,O,O,O,O,O,O
zo,O,O,O,O,O,O
kommerlyk,O,O,O,O,O,O
gewonnen,O,O,O,O,O,O
hooy,Plant,Prod,Lit,Plant,Prod,Lit
",",O,O,O,O,O,O
of,O,O,O,O,O,O
",",O,O,O,O,O,O
by,O,O,O,O,O,O
mangel,O,O,O,O,O,O
van,O,O,O,O,O,O
het,O,O,O,O,O,O
zelve,O,O,O,O,O,O
",",O,O,O,O,O,O
met,O,O,O,O,O,O
het,O,O,O,O,O,O
gedroogd,O,O,O,O,O,O
zeegewas,O,O,O,O,O,O
Zeenestel,Plant,Prod,Lit,Plant,Prod,Lit
spaarzaam,O,O,O,O,O,O
gevoed,O,O,O,O,O,O
te,O,O,O,O,O,O
worden,O,O,O,O,O,O
.,O,O,O,O,O,O
§,O,O,O,O,O,O
.,O,O,O,O,O,O
XXXI,O,O,O,O,O,O
.,O,O,O,O,O,O
De,O,O,O,O,O,O
Koemelk,An,Prod,Lit,An,Prod,Lit
word,O,O,O,O,O,O
tot,O,O,O,O,O,O
artzeny,O,O,O,O,O,O
gebruikt,O,O,O,O,O,O
.,O,O,O,O,O,O
De,O,O,O,O,O,O
Melk,An,Prod,Lit,An,Prod,Lit
is,O,O,O,O,O,O
de,O,O,O,O,O,O
voornaamste,O,O,O,O,O,O
artzeny,O,O,O,O,O,O
der,O,O,O,O,O,O
Yslanders,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
word,O,O,O,O,O,O
daarom,O,O,O,O,O,O
ook,O,O,O,O,O,O
",",O,O,O,O,O,O
zodra,O,O,O,O,O,O
zy,O,O,O,O,O,O
van,O,O,O,O,O,O
de,O,O,O,O,O,O
koe,An,Org,Lit,An,Org,Lit
koomt,O,O,O,O,O,O
",",O,O,O,O,O,O
door,O,O,O,O,O,O
gene,O,O,O,O,O,O
anderen,O,O,O,O,O,O
",",O,O,O,O,O,O
dan,O,O,O,O,O,O
alleen,O,O,O,O,O,O
kranken,O,O,O,O,O,O
",",O,O,O,O,O,O
genoten,O,O,O,O,O,O
.,O,O,O,O,O,O
Anders,O,O,O,O,O,O
bedienen,O,O,O,O,O,O
zy,O,O,O,O,O,O
zich,O,O,O,O,O,O
in,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
gemeen,O,O,O,O,O,O
van,O,O,O,O,O,O
huy,O,O,O,O,O,O
of,O,O,O,O,O,O
wey,O,O,O,O,O,O
(,O,O,O,O,O,O
Serum,O,O,O,An,Prod,Lit
lactis,O,O,O,An,Prod,Lit
),O,O,O,O,O,O
tot,O,O,O,O,O,O
hun,O,O,O,O,O,O
beste,O,O,O,O,O,O
drank,O,O,O,O,O,O
;,O,O,O,O,O,O
weshalven,O,O,O,O,O,O
zy,O,O,O,O,O,O
',O,O,O,O,O,O
er,O,O,O,O,O,O
zeer,O,O,O,O,O,O
zuinig,O,O,O,O,O,O
mede,O,O,O,O,O,O
omgaan,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
gewoon,O,O,O,O,O,O
zyn,O,O,O,O,O,O
",",O,O,O,O,O,O
dezelve,O,O,O,O,O,O
",",O,O,O,O,O,O
als,O,O,O,O,O,O
zy,O,O,O,O,O,O
goor,O,O,O,O,O,O
",",O,O,O,O,O,O
zuur,O,O,O,O,O,O
en,O,O,O,O,O,O
drabbig,O,O,O,O,O,O
word,O,O,O,O,O,O
",",O,O,O,O,O,O
door,O,O,O,O,O,O
water,O,O,O,O,O,O
te,O,O,O,O,O,O
verdunnen,O,O,O,O,O,O
",",O,O,O,O,O,O
te,O,O,O,O,O,O
verlengen,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
een,O,O,O,O,O,O
weinig,O,O,O,O,O,O
de,O,O,O,O,O,O
onsmakelykheid,O,O,O,O,O,O
te,O,O,O,O,O,O
benemen,O,O,O,O,O,O
.,O,O,O,O,O,O
§,O,O,O,O,O,O
.,O,O,O,O,O,O
XXXII,O,O,O,O,O,O
.,O,O,O,O,O,O
Hoe,O,O,O,O,O,O
de,O,O,O,O,O,O
Boter,O,O,O,O,O,O
behandelt,O,O,O,O,O,O
word,O,O,O,O,O,O
.,O,O,O,O,O,O
Zy,O,O,O,O,O,O
maken,O,O,O,O,O,O
veel,O,O,O,O,O,O
Boter,O,O,O,O,O,O
;,O,O,O,O,O,O
doch,O,O,O,O,O,O
",",O,O,O,O,O,O
zo,O,O,O,O,O,O
veel,O,O,O,O,O,O
my,O,O,O,O,O,O
bewust,O,O,O,O,O,O
is,O,O,O,O,O,O
",",O,O,O,O,O,O
geen,O,O,O,O,O,O
Kaas,O,O,O,O,O,O
.,O,O,O,O,O,O
De,O,O,O,O,O,O
Boter,O,O,O,O,O,O
kaarnen,O,O,O,O,O,O
de,O,O,O,O,O,O
meesten,O,O,O,O,O,O
voor,O,O,O,O,O,O
en,O,O,O,O,O,O
na,O,O,O,O,O,O
zo,O,O,O,O,O,O
hairig,O,O,O,O,O,O
",",O,O,O,O,O,O
als,O,O,O,O,O,O
zy,O,O,O,O,O,O
uit,O,O,O,O,O,O
ongereinigde,O,O,O,O,O,O
melk,An,Prod,Lit,An,Prod,Lit
in,O,O,O,O,O,O
een,O,O,O,O,O,O
zamengenaaide,O,O,O,O,O,O
schapenvacht,An,Part,Lit,An,Prod,Lit
gemolken,O,O,O,O,O,O
is,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
leggen,O,O,O,O,O,O
dezelve,O,O,O,O,O,O
dus,O,O,O,O,O,O
op,O,O,O,O,O,O
;,O,O,O,O,O,O
weshalven,O,O,O,O,O,O
een,O,O,O,O,O,O
vreemdeling,O,O,O,O,O,O
die,O,O,O,O,O,O
Boter,O,O,O,O,O,O
niet,O,O,O,O,O,O
ligtelyk,O,O,O,O,O,O
door,O,O,O,O,O,O
de,O,O,O,O,O,O
keel,O,O,O,O,O,O
zoude,O,O,O,O,O,O
konnen,O,O,O,O,O,O
krygen,O,O,O,O,O,O
.,O,O,O,O,O,O
Ja,O,O,O,O,O,O
",",O,O,O,O,O,O
vermits,O,O,O,O,O,O
zy,O,O,O,O,O,O
',O,O,O,O,O,O
er,O,O,O,O,O,O
geen,O,O,O,O,O,O
zout,O,O,O,O,O,O
in,O,O,O,O,O,O
konnen,O,O,O,O,O,O
doen,O,O,O,O,O,O
",",O,O,O,O,O,O
word,O,O,O,O,O,O
zy,O,O,O,O,O,O
welhaast,O,O,O,O,O,O
zo,O,O,O,O,O,O
groen,O,O,O,O,O,O
",",O,O,O,O,O,O
zwart,O,O,O,O,O,O
",",O,O,O,O,O,O
kantig,O,O,O,O,O,O
",",O,O,O,O,O,O
sterk,O,O,O,O,O,O
en,O,O,O,O,O,O
onsmakelyk,O,O,O,O,O,O
",",O,O,O,O,O,O
dat,O,O,O,O,O,O
men,O,O,O,O,O,O
dezelve,O,O,O,O,O,O
naauwlyks,O,O,O,O,O,O
met,O,O,O,O,O,O
hersmelten,O,O,O,O,O,O
enz,O,O,O,O,O,O
.,O,O,O,O,O,O
den,O,O,O,O,O,O
deensche,O,O,O,O,O,O
matrozen,O,O,O,O,O,O
eetbaar,O,O,O,O,O,O
maken,O,O,O,O,O,O
kan,O,O,O,O,O,O
.,O,O,O,O,O,O
§,O,O,O,O,O,O
.,O,O,O,O,O,O
XXXIII,O,O,O,O,O,O
.,O,O,O,O,O,O
Hoe,O,O,O,O,O,O
het,O,O,O,O,O,O
Vee,An,Coll,Lit,An,Coll,Lit
word,O,O,O,O,O,O
geslagt,O,O,O,O,O,O
.,O,O,O,O,O,O
Hunne,O,O,O,O,O,O
manier,O,O,O,O,O,O
",",O,O,O,O,O,O
om,O,O,O,O,O,O
het,O,O,O,O,O,O
Rundvee,An,Coll,Lit,An,Org,Lit
te,O,O,O,O,O,O
slagten,O,O,O,O,O,O
",",O,O,O,O,O,O
heeft,O,O,O,O,O,O
ook,O,O,O,O,O,O
iets,O,O,O,O,O,O
byzonders,O,O,O,O,O,O
",",O,O,O,O,O,O
Zy,O,O,O,O,O,O
kollen,O,O,O,O,O,O
het,O,O,O,O,O,O
niet,O,O,O,O,O,O
voor,O,O,O,O,O,O
den,O,O,O,O,O,O
kop,An,Part,Lit,An,Part,Lit
",",O,O,O,O,O,O
menende,O,O,O,O,O,O
",",O,O,O,O,O,O
dat,O,O,O,O,O,O
daar,O,O,O,O,O,O
door,O,O,O,O,O,O
het,O,O,O,O,O,O
bloed,An,Part,Lit,An,Part,Lit
in,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
vleesch,An,Prod,Lit,An,Part,Lit
stremt,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
mitsdien,O,O,O,O,O,O
niet,O,O,O,O,O,O
lopen,O,O,O,O,O,O
kan,O,O,O,O,O,O
;,O,O,O,O,O,O
maar,O,O,O,O,O,O
steken,O,O,O,O,O,O
het,O,O,O,O,O,O
een,O,O,O,O,O,O
dun,O,O,O,O,O,O
penmes,O,O,O,O,O,O
diep,O,O,O,O,O,O
in,O,O,O,O,O,O
den,O,O,O,O,O,O
nek,An,Part,Lit,An,Part,Lit
",",O,O,O,O,O,O
waar,O,O,O,O,O,O
door,O,O,O,O,O,O
het,O,O,O,O,O,O
ter,O,O,O,O,O,O
aarde,O,O,O,O,O,O
valt,O,O,O,O,O,O
;,O,O,O,O,O,O
als,O,O,O,O,O,O
dan,O,O,O,O,O,O
trekken,O,O,O,O,O,O
zy,O,O,O,O,O,O
de,O,O,O,O,O,O
poten,An,Part,Lit,An,Part,Lit
gezwind,O,O,O,O,O,O
met,O,O,O,O,O,O
strikken,O,O,O,O,O,O
zamen,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
openen,O,O,O,O,O,O
de,O,O,O,O,O,O
keel,An,Part,Lit,An,Part,Lit
",",O,O,O,O,O,O
op,O,O,O,O,O,O
dat,O,O,O,O,O,O
al,O,O,O,O,O,O
het,O,O,O,O,O,O
bloed,An,Part,Lit,An,Part,Lit
zoude,O,O,O,O,O,O
uitvlieten,O,O,O,O,O,O
Het,O,O,O,O,O,O
ingewand,An,Prod,Lit,An,Prod,Lit
word,O,O,O,O,O,O
door,O,O,O,O,O,O
de,O,O,O,O,O,O
Yslanders,O,O,O,O,O,O
allereerst,O,O,O,O,O,O
",",O,O,O,O,O,O
zonder,O,O,O,O,O,O
veel,O,O,O,O,O,O
te,O,O,O,O,O,O
reinigen,O,O,O,O,O,O
",",O,O,O,O,O,O
genuttigt,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
het,O,O,O,O,O,O
dier,An,Org,Lit,An,Org,Lit
zelf,O,O,O,O,O,O
afgehakt,O,O,O,O,O,O
.,O,O,O,O,O,O
De,O,O,O,O,O,O
stukken,O,O,O,O,O,O
worden,O,O,O,O,O,O
niet,O,O,O,O,O,O
met,O,O,O,O,O,O
zout,O,O,O,O,O,O
gewreven,O,O,O,O,O,O
",",O,O,O,O,O,O
maar,O,O,O,O,O,O
slegts,O,O,O,O,O,O
twemaal,O,O,O,O,O,O
door,O,O,O,O,O,O
zeewater,O,O,O,O,O,O
gehaalt,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
dan,O,O,O,O,O,O
in,O,O,O,O,O,O
de,O,O,O,O,O,O
lucht,O,O,O,O,O,O
",",O,O,O,O,O,O
op,O,O,O,O,O,O
dat,O,O,O,O,O,O
zy,O,O,O,O,O,O
winddroog,O,O,O,O,O,O
zouden,O,O,O,O,O,O
worden,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
vervolgens,O,O,O,O,O,O
in,O,O,O,O,O,O
hunne,O,O,O,O,O,O
hutten,O,O,O,O,O,O
over,O,O,O,O,O,O
hunne,O,O,O,O,O,O
haardsteden,O,O,O,O,O,O
gehangen,O,O,O,O,O,O
",",O,O,O,O,O,O
om,O,O,O,O,O,O
dezelve,O,O,O,O,O,O
te,O,O,O,O,O,O
roken,O,O,O,O,O,O
